subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
1,1,0.375,0.375,"[3, 5]",0.625,False,1,0.12932587,0.02011217,0.10836039,True,0.50746746,0.99975365,2170
1,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00984232,0.00120157,0.00824674,True,0.5075352,0.99981839,2170
1,3,0.5,0.5,"[2, 6]",0.75,False,1,0.00430799,0.00040001,0.0036096,True,0.50459761,0.99992463,2170
1,4,0.625,0.625,"[3, 5]",0.625,False,1,0.10257971,0.02074054,0.08595015,True,0.50434319,0.9999142,2170
1,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00430804,0.00040001,0.00360965,True,0.50719909,0.9998265,2170
2,1,0.625,0.625,"[5, 3]",0.625,False,0,0.15831777,0.02200706,0.13265231,True,0.51776012,0.99875749,2170
2,2,0.875,0.875,"[5, 3]",0.625,False,0,0.13167891,0.02110575,0.11033197,True,0.51577107,0.99900001,2170
2,3,0.625,0.625,"[1, 7]",0.875,False,1,0.14414229,0.02128886,0.12077487,True,0.52561148,0.99760775,2170
2,4,0.875,0.875,"[5, 3]",0.625,False,0,0.14195504,0.02212067,0.1189422,True,0.51295887,0.99922877,2170
2,5,0.5,0.5,"[0, 8]",1.0,True,1,0.04896507,0.00604084,0.04102717,True,0.50581717,0.99982066,2170
3,1,0.375,0.375,"[5, 3]",0.625,False,0,0.16023678,0.02237806,0.13426022,True,0.51548942,0.99889633,2170
3,2,0.625,0.625,"[3, 5]",0.625,False,1,0.14994517,0.02226369,0.12563702,True,0.51583268,0.99882985,2170
3,3,0.625,0.625,"[1, 7]",0.875,False,1,0.1564057,0.02254497,0.13105021,True,0.51793627,0.99838177,2170
3,4,0.625,0.625,"[5, 3]",0.625,False,0,0.14797473,0.02294362,0.12398601,True,0.51852723,0.99870419,2170
3,5,0.875,0.875,"[3, 5]",0.625,False,1,0.15162456,0.0228419,0.12704416,True,0.51014124,0.99959853,2170
4,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00430793,0.0004,0.00360955,True,0.50467134,0.99991188,2170
4,2,0.625,0.625,"[3, 5]",0.625,False,1,0.12023888,0.02095998,0.10074652,True,0.50637548,0.99979188,2170
4,3,0.5,0.5,"[2, 6]",0.75,False,1,0.11394118,0.01986566,0.09546976,True,0.50979268,0.99962292,2170
4,4,0.625,0.625,"[5, 3]",0.625,False,0,0.11291653,0.0206328,0.09461123,True,0.51128675,0.99956327,2170
4,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00430794,0.00040001,0.00360957,True,0.50768861,0.99981453,2170
5,1,0.5,0.5,"[0, 8]",1.0,True,1,0.00430798,0.0004,0.0036096,True,0.50517078,0.99990944,2170
5,2,0.5,0.5,"[0, 8]",1.0,True,1,0.00430795,0.0004,0.00360958,True,0.50524499,0.99990538,2170
5,3,0.375,0.375,"[1, 7]",0.875,False,1,0.13856176,0.02159866,0.11609901,True,0.50918417,0.99971821,2170
5,4,0.5,0.5,"[2, 6]",0.75,False,1,0.14298204,0.02104799,0.11980271,True,0.50559015,0.99989781,2170
5,5,0.5,0.5,"[0, 8]",1.0,True,1,0.00430492,0.0004,0.00360703,True,0.50679921,0.99985097,2170
6,1,0.625,0.625,"[5, 3]",0.625,False,0,0.15136646,0.02167075,0.1268279,True,0.50689197,0.99980457,2170
6,2,0.5,0.5,"[4, 4]",0.5,False,0,0.14213203,0.02167048,0.1190905,True,0.50694975,0.99980392,2170
6,3,0.375,0.375,"[1, 7]",0.875,False,1,0.00430774,0.0004,0.0036094,True,0.50707325,0.99984651,2170
