subject_id,fold_id,epoch,train_loss,valid_loss,dur
1,1,1,0.6902999877929688,0.6925090551376343,6.963963985443115
1,1,2,0.7860451936721802,0.6925104260444641,0.036318302154541016
1,1,3,0.7505365610122681,0.6924982070922852,0.023244142532348633
1,1,4,0.7611442804336548,0.6924644708633423,0.02343916893005371
1,1,5,0.711796224117279,0.692451000213623,0.02352619171142578
1,1,6,0.6666457056999207,0.6924471855163574,0.023341894149780273
1,1,7,0.6507742404937744,0.692454993724823,0.0263822078704834
1,1,8,0.6862560510635376,0.6924749612808228,0.023023128509521484
1,1,9,0.6804137825965881,0.6924805641174316,0.025545120239257812
1,1,10,0.7383880019187927,0.6924970149993896,0.024515867233276367
1,1,11,0.6754540205001831,0.6924844980239868,0.023886919021606445
1,1,12,0.706864595413208,0.6924828290939331,0.02355790138244629
1,1,13,0.6531304121017456,0.6924722194671631,0.02315521240234375
1,1,14,0.6056724786758423,0.6924459338188171,0.022832155227661133
1,1,15,0.6152210235595703,0.6924160122871399,0.024273157119750977
1,1,16,0.6685984134674072,0.6923884153366089,0.02251124382019043
1,1,17,0.6459858417510986,0.6923795938491821,0.023578166961669922
1,1,18,0.6069161295890808,0.6923491954803467,0.02339792251586914
1,1,19,0.6645849943161011,0.692301332950592,0.023965835571289062
1,1,20,0.6799275875091553,0.6922556161880493,0.022804975509643555
1,1,21,0.6481711864471436,0.6922080516815186,0.023519039154052734
1,1,22,0.6474129557609558,0.6921423077583313,0.024771928787231445
1,1,23,0.6272236108779907,0.6920716762542725,0.02398204803466797
1,1,24,0.6645870208740234,0.6919809579849243,0.023572921752929688
1,1,25,0.6094872951507568,0.6918939352035522,0.02379322052001953
1,1,26,0.6080180406570435,0.6917952299118042,0.022790908813476562
1,1,27,0.6479151248931885,0.6916800737380981,0.02347111701965332
1,1,28,0.6014587879180908,0.6915638446807861,0.02362513542175293
1,1,29,0.6778790354728699,0.6914582252502441,0.02322101593017578
1,1,30,0.5867830514907837,0.691358208656311,0.023409128189086914
1,1,31,0.676494300365448,0.6912587881088257,0.022886276245117188
1,1,32,0.614209771156311,0.6911541223526001,0.02350330352783203
1,1,33,0.5427247285842896,0.6910313963890076,0.02341008186340332
1,1,34,0.6363861560821533,0.6908901929855347,0.023657798767089844
1,1,35,0.5628851652145386,0.6907483339309692,0.02375006675720215
1,1,36,0.5890414714813232,0.6906203031539917,0.023098230361938477
1,1,37,0.6040879487991333,0.6904764771461487,0.0234072208404541
1,1,38,0.5468575358390808,0.6903311014175415,0.02306509017944336
1,1,39,0.5797325372695923,0.6901602745056152,0.022922039031982422
1,1,40,0.5572181940078735,0.6899899840354919,0.023974895477294922
1,1,41,0.6269780993461609,0.6898304224014282,0.023289203643798828
1,1,42,0.6146407127380371,0.6896929740905762,0.022984981536865234
1,1,43,0.5191868543624878,0.689556896686554,0.024060964584350586
1,1,44,0.6350390315055847,0.689407467842102,0.02315998077392578
1,1,45,0.5854548215866089,0.6892498135566711,0.02350473403930664
1,1,46,0.6030643582344055,0.6890904903411865,0.023784399032592773
1,1,47,0.5367749333381653,0.6889306306838989,0.023159027099609375
1,1,48,0.5453460216522217,0.6887766122817993,0.02366328239440918
1,1,49,0.6052525639533997,0.6886212825775146,0.023723125457763672
1,1,50,0.5455793738365173,0.6884875297546387,0.023597240447998047
1,1,51,0.6161609888076782,0.6883423328399658,0.023300886154174805
1,1,52,0.4740619361400604,0.6881812214851379,0.023710012435913086
1,1,53,0.4972919821739197,0.6880273818969727,0.023377180099487305
1,1,54,0.5210849046707153,0.6878554821014404,0.023252010345458984
1,1,55,0.5153625011444092,0.6876860857009888,0.023283004760742188
1,1,56,0.4946121275424957,0.6875386238098145,0.023153066635131836
1,1,57,0.5347011089324951,0.6873784065246582,0.023808002471923828
1,1,58,0.4759994149208069,0.6872100830078125,0.022536039352416992
1,1,59,0.5899293422698975,0.6870441436767578,0.023277997970581055
1,1,60,0.5743770599365234,0.6868495941162109,0.023878097534179688
1,1,61,0.4683489501476288,0.6866544485092163,0.023140907287597656
1,1,62,0.507434606552124,0.6864880323410034,0.023703813552856445
1,1,63,0.504548192024231,0.6863359212875366,0.02335190773010254
1,1,64,0.4961768388748169,0.6861751079559326,0.023328065872192383
1,1,65,0.5219906568527222,0.6860124468803406,0.02303004264831543
1,1,66,0.51642906665802,0.6858658790588379,0.02350616455078125
1,1,67,0.5602363348007202,0.6857272386550903,0.023183107376098633
1,1,68,0.47432997822761536,0.685584306716919,0.023676156997680664
1,1,69,0.5090804696083069,0.6854523420333862,0.02362990379333496
1,1,70,0.4635094702243805,0.6853679418563843,0.02391195297241211
1,1,71,0.5052475929260254,0.6853079199790955,0.022914648056030273
1,1,72,0.5169042348861694,0.6852589845657349,0.021917104721069336
1,1,73,0.4127788841724396,0.6851969361305237,0.023691892623901367
1,1,74,0.46384578943252563,0.685139536857605,0.024216175079345703
1,1,75,0.513753354549408,0.6850702166557312,0.02368783950805664
1,1,76,0.5217291116714478,0.6849778890609741,0.023459196090698242
1,1,77,0.41814854741096497,0.6848881244659424,0.023124217987060547
1,1,78,0.4502827525138855,0.6847976446151733,0.023560285568237305
1,1,79,0.5078490972518921,0.6846287250518799,0.03645610809326172
1,1,80,0.4185307025909424,0.6844888925552368,0.03372812271118164
1,1,81,0.39342013001441956,0.6843894720077515,0.03368496894836426
1,1,82,0.4286131262779236,0.6843520998954773,0.03192591667175293
1,1,83,0.37755298614501953,0.6842947006225586,0.03841900825500488
1,1,84,0.4640718102455139,0.6842576265335083,0.038580894470214844
1,1,85,0.4216681718826294,0.6842191219329834,0.0385439395904541
1,1,86,0.4900560975074768,0.684184730052948,0.03384995460510254
1,1,87,0.42702516913414,0.6841670274734497,0.036624908447265625
1,1,88,0.41249021887779236,0.6842331886291504,0.025131940841674805
1,1,89,0.45317700505256653,0.6842803955078125,0.024549007415771484
1,1,90,0.4827457666397095,0.6844570636749268,0.02440619468688965
1,1,91,0.424727201461792,0.6845262050628662,0.02314591407775879
1,1,92,0.37539613246917725,0.6845700740814209,0.02551889419555664
1,1,93,0.4706222414970398,0.6844793558120728,0.02401900291442871
1,1,94,0.3478820323944092,0.6843554973602295,0.023708820343017578
1,1,95,0.38165658712387085,0.684173047542572,0.024425268173217773
1,1,96,0.45804885029792786,0.6840071678161621,0.023844003677368164
1,1,97,0.4699023962020874,0.6838741302490234,0.02326178550720215
1,1,98,0.39731019735336304,0.6836121678352356,0.023519039154052734
1,1,99,0.31175899505615234,0.6834120750427246,0.023148059844970703
1,1,100,0.4459730386734009,0.6834344863891602,0.023971080780029297
1,1,101,0.39358842372894287,0.6833614110946655,0.023739099502563477
1,1,102,0.3071250915527344,0.6832995414733887,0.022958993911743164
1,1,103,0.3459138572216034,0.683118462562561,0.023651123046875
1,1,104,0.38956916332244873,0.6828952431678772,0.0235440731048584
1,1,105,0.42580926418304443,0.6825459599494934,0.023758888244628906
1,1,106,0.3721006512641907,0.6822978258132935,0.02339911460876465
1,1,107,0.3811330497264862,0.6822648048400879,0.023634910583496094
1,1,108,0.33949172496795654,0.682232141494751,0.02301478385925293
1,1,109,0.375122994184494,0.682119607925415,0.02343297004699707
1,1,110,0.3655340373516083,0.682148814201355,0.0237579345703125
1,1,111,0.28373482823371887,0.682132363319397,0.02344202995300293
1,1,112,0.3853057324886322,0.6821947693824768,0.023391008377075195
1,1,113,0.35304224491119385,0.682298481464386,0.022921085357666016
1,1,114,0.24720759689807892,0.6825451850891113,0.02319169044494629
1,1,115,0.37750065326690674,0.6825772523880005,0.023603200912475586
1,1,116,0.3288883566856384,0.6824802160263062,0.024030208587646484
1,1,117,0.27813267707824707,0.6824480295181274,0.023434877395629883
1,1,118,0.33413898944854736,0.6828426122665405,0.023534059524536133
1,1,119,0.26105833053588867,0.6835209131240845,0.023109912872314453
1,1,120,0.37456589937210083,0.6845123767852783,0.024047136306762695
1,1,121,0.3558390736579895,0.6857855319976807,0.023714065551757812
1,1,122,0.38906359672546387,0.6869522333145142,0.02281475067138672
1,1,123,0.20701423287391663,0.6883195042610168,0.025056123733520508
1,1,124,0.26866841316223145,0.6900126338005066,0.022942066192626953
1,1,125,0.22158050537109375,0.6916740536689758,0.023169994354248047
1,1,126,0.25923025608062744,0.6931539177894592,0.02483677864074707
1,1,127,0.2625178396701813,0.6944019794464111,0.023358821868896484
1,1,128,0.2575344145298004,0.6954165697097778,0.023339033126831055
1,1,129,0.24928931891918182,0.6964585781097412,0.024190187454223633
1,1,130,0.25358182191848755,0.6971683502197266,0.023609161376953125
1,1,131,0.3201247453689575,0.6980481147766113,0.023639917373657227
1,1,132,0.2793363928794861,0.6984134912490845,0.024682044982910156
1,1,133,0.2809107005596161,0.6986637115478516,0.024502992630004883
1,1,134,0.187130868434906,0.6990252733230591,0.023569107055664062
1,1,135,0.2464006543159485,0.6994180679321289,0.023941993713378906
1,1,136,0.29590916633605957,0.699725866317749,0.022132158279418945
1,1,137,0.14845243096351624,0.6999639868736267,0.023218154907226562
1,1,138,0.27138277888298035,0.7001491189002991,0.02346205711364746
1,1,139,0.2317342311143875,0.7003785371780396,0.023868799209594727
1,1,140,0.32932209968566895,0.7006166577339172,0.023658037185668945
1,1,141,0.2813102602958679,0.7007663249969482,0.024049997329711914
1,1,142,0.3218592405319214,0.7010111808776855,0.023376941680908203
1,1,143,0.2074185162782669,0.7011697292327881,0.02515411376953125
1,1,144,0.24259771406650543,0.7010882496833801,0.022567272186279297
1,1,145,0.21631795167922974,0.701082706451416,0.04402303695678711
1,1,146,0.23374533653259277,0.7007820010185242,0.027816057205200195
1,1,147,0.41031283140182495,0.6999290585517883,0.02379894256591797
1,1,148,0.28888580203056335,0.6984492540359497,0.02408123016357422
1,1,149,0.26544398069381714,0.6972071528434753,0.02396416664123535
1,2,1,0.6819664239883423,0.6941076517105103,0.021481990814208984
1,2,2,0.6696961522102356,0.6940510869026184,0.022250890731811523
1,2,3,0.63251793384552,0.694045901298523,0.022530078887939453
1,2,4,0.6191394925117493,0.694012463092804,0.022892236709594727
1,2,5,0.6529328227043152,0.6940164566040039,0.023641109466552734
1,2,6,0.6593098640441895,0.6940194368362427,0.02354598045349121
1,2,7,0.6570219397544861,0.6940423846244812,0.02354288101196289
1,2,8,0.642731785774231,0.694054126739502,0.022528886795043945
1,2,9,0.610981822013855,0.6940730214118958,0.022800922393798828
1,2,10,0.59229576587677,0.694094181060791,0.024311065673828125
1,2,11,0.6548802852630615,0.6941308975219727,0.024361848831176758
1,2,12,0.5861046314239502,0.6941643953323364,0.02270793914794922
1,2,13,0.6824454069137573,0.694183349609375,0.023543834686279297
1,2,14,0.6283134818077087,0.6941985487937927,0.024103879928588867
1,2,15,0.645052433013916,0.6942216157913208,0.023736000061035156
1,2,16,0.6799542903900146,0.6942484378814697,0.023006916046142578
1,2,17,0.6454395055770874,0.6942969560623169,0.0237429141998291
1,2,18,0.6144875288009644,0.6943556666374207,0.024626731872558594
1,2,19,0.5658149123191833,0.6944261789321899,0.022834062576293945
1,2,20,0.6365286707878113,0.6944910883903503,0.024122953414916992
1,2,21,0.5778815150260925,0.6945528388023376,0.023910045623779297
1,2,22,0.5823456048965454,0.6946288347244263,0.02408003807067871
1,2,23,0.5511044263839722,0.6947037577629089,0.023576021194458008
1,2,24,0.5826841592788696,0.6947809457778931,0.023495197296142578
1,2,25,0.636364221572876,0.6948747038841248,0.02296304702758789
1,2,26,0.5634586811065674,0.6949652433395386,0.02329874038696289
1,2,27,0.6044650673866272,0.6950775980949402,0.02411484718322754
1,2,28,0.6320344805717468,0.6951698064804077,0.02403998374938965
1,2,29,0.49026843905448914,0.6952954530715942,0.02386784553527832
1,2,30,0.5351278781890869,0.695464015007019,0.02391505241394043
1,2,31,0.5474469661712646,0.6956517696380615,0.023057937622070312
1,2,32,0.6680655479431152,0.6959007978439331,0.02402210235595703
1,2,33,0.5462870001792908,0.696184515953064,0.023655176162719727
1,2,34,0.5370593667030334,0.6965171098709106,0.025054931640625
1,2,35,0.5378657579421997,0.6968855857849121,0.023051023483276367
1,2,36,0.48175111413002014,0.6972618103027344,0.022205114364624023
1,2,37,0.5290031433105469,0.6976401805877686,0.023805856704711914
1,2,38,0.5873136520385742,0.6980541348457336,0.0248870849609375
1,2,39,0.47441837191581726,0.6985368728637695,0.025677919387817383
1,2,40,0.5200101137161255,0.6990176439285278,0.028192758560180664
1,2,41,0.524640679359436,0.6994398236274719,0.024364948272705078
1,2,42,0.4787445068359375,0.6999011039733887,0.025156021118164062
1,2,43,0.4910975694656372,0.7004424333572388,0.02337193489074707
1,2,44,0.49627572298049927,0.700933039188385,0.022469043731689453
1,3,1,0.663657009601593,0.6934567093849182,0.021728992462158203
1,3,2,0.6694461107254028,0.6934524774551392,0.022240877151489258
1,3,3,0.6900563836097717,0.6934273838996887,0.02188277244567871
1,3,4,0.6842641830444336,0.6934844255447388,0.024122953414916992
1,3,5,0.7315272092819214,0.6935064196586609,0.022877931594848633
1,3,6,0.6837197542190552,0.6935632824897766,0.022062063217163086
1,3,7,0.7446640729904175,0.6936080455780029,0.021891117095947266
1,3,8,0.64180988073349,0.6936402320861816,0.021175146102905273
1,3,9,0.7171939015388489,0.693661630153656,0.023287057876586914
1,3,10,0.6698713898658752,0.6937146186828613,0.022551774978637695
1,3,11,0.6410325765609741,0.6937744617462158,0.023501157760620117
1,3,12,0.6419153213500977,0.693817675113678,0.02300882339477539
1,3,13,0.6129928231239319,0.6938629150390625,0.024031877517700195
1,3,14,0.6141355037689209,0.6939106583595276,0.023851871490478516
1,3,15,0.6753687262535095,0.6939510107040405,0.024612903594970703
1,3,16,0.6701681613922119,0.6939920783042908,0.023077964782714844
1,3,17,0.5875109434127808,0.6940357685089111,0.02302098274230957
1,3,18,0.6320623159408569,0.6940692663192749,0.024300098419189453
1,3,19,0.694355845451355,0.6940932273864746,0.024399757385253906
1,3,20,0.6618824005126953,0.6941366195678711,0.023576021194458008
1,3,21,0.620265007019043,0.6941739320755005,0.025053977966308594
1,3,22,0.6555854678153992,0.69422847032547,0.024292945861816406
1,3,23,0.649042010307312,0.6942726969718933,0.02349996566772461
1,3,24,0.650971531867981,0.6943028569221497,0.022423982620239258
1,3,25,0.6781512498855591,0.6943331360816956,0.022968053817749023
1,3,26,0.5875164270401001,0.6943681836128235,0.02359604835510254
1,3,27,0.6205095648765564,0.6943969130516052,0.0238800048828125
1,3,28,0.6105995774269104,0.6944449543952942,0.0223541259765625
1,3,29,0.606711208820343,0.6944678425788879,0.02187180519104004
1,3,30,0.5634371042251587,0.6945070028305054,0.024178028106689453
1,3,31,0.5832198262214661,0.6945585012435913,0.02338409423828125
1,3,32,0.6240947246551514,0.6945926547050476,0.02214980125427246
