subject_id,fold_id,accuracy,balanced_accuracy,prediction_histogram,collapse_ratio,collapse_flag,majority_predicted_class,spatial_delta_l2,spatial_delta_max_abs,spatial_relative_delta,spatial_changed,mean_confidence,mean_normalized_prediction_entropy,n_trainable_params_final
1,1,0.375,0.375,"[1, 7]",0.875,False,1,0.04425365,0.00797293,0.03707953,True,0.50549112,0.99987958,2170
1,2,0.375,0.375,"[5, 3]",0.625,False,0,0.35321577,0.08852381,0.29595469,True,0.51744552,0.99832885,2170
1,3,0.25,0.25,"[4, 4]",0.5,False,0,0.37606466,0.074411,0.31509947,True,0.51220072,0.99937105,2170
1,4,0.625,0.625,"[5, 3]",0.625,False,0,0.11074828,0.03233331,0.09279448,True,0.50457901,0.99989971,2170
1,5,0.5,0.5,"[0, 8]",1.0,True,1,0.01285202,0.00233342,0.01076853,True,0.50806647,0.9997862,2170
2,1,0.625,0.625,"[5, 3]",0.625,False,0,0.14196951,0.02483977,0.11895432,True,0.51388195,0.99922579,2170
2,2,0.875,0.875,"[5, 3]",0.625,False,0,0.16118792,0.03556386,0.13505717,True,0.52354023,0.99796989,2170
2,3,0.625,0.625,"[1, 7]",0.875,False,1,0.04177598,0.00838413,0.03500353,True,0.51194542,0.99950132,2170
2,4,0.75,0.75,"[2, 6]",0.75,False,1,0.05241371,0.01056313,0.04391674,True,0.50534087,0.99979166,2170
2,5,0.5,0.5,"[0, 8]",1.0,True,1,0.01510464,0.00227232,0.01265597,True,0.50794747,0.99981082,2170
3,1,0.375,0.375,"[5, 3]",0.625,False,0,0.1197875,0.02617432,0.10036832,True,0.51206857,0.99933492,2170
3,2,0.5,0.5,"[4, 4]",0.5,False,0,0.25008333,0.05377568,0.20954142,True,0.5270363,0.99658072,2170
3,3,0.5,0.5,"[0, 8]",1.0,True,1,0.06199476,0.01263681,0.05194456,True,0.50923652,0.99962405,2170
3,4,0.625,0.625,"[5, 3]",0.625,False,0,0.06836158,0.01434824,0.05727924,True,0.50748744,0.99977801,2170
3,5,0.875,0.875,"[3, 5]",0.625,False,1,0.11073651,0.02392574,0.09278462,True,0.50609728,0.99984703,2170
4,1,0.625,0.625,"[3, 5]",0.625,False,1,0.23162753,0.06237517,0.19407756,True,0.53496001,0.99608793,2170
4,2,0.5,0.5,"[0, 8]",1.0,True,1,0.0129497,0.00222062,0.01085038,True,0.50591793,0.99989446,2170
4,3,0.5,0.5,"[0, 8]",1.0,True,1,0.05148103,0.00951971,0.04313525,True,0.50601464,0.99986386,2170
4,4,0.625,0.625,"[5, 3]",0.625,False,0,0.13839589,0.03398009,0.11596004,True,0.51443531,0.99933849,2170
4,5,0.5,0.5,"[0, 8]",1.0,True,1,0.01423588,0.00220662,0.01192805,True,0.50778306,0.99980951,2170
5,1,0.5,0.5,"[0, 8]",1.0,True,1,0.01278156,0.00230254,0.01070949,True,0.50581574,0.99988764,2170
